_id,card1,card2,card3,card4,card5,card6,card7,card8,card9,card10,card11,card12,card13,card14,card15,card16,card17,card18,card19,card20,card21,card22,card23,card24,card25,card26,card27,card28,card29,card30,card31,card32,card33,card34,card35,card36,card37,card38,card39,card40,card41,card42,card43,card44,card45,card46,card47,card48,card49,card50,card51,card52,gameId,playerId,handNumber,strategy,bidSelfOrder,bidSelfBid,bidRightBid,bidPartnerBid,bidLeftBid,scoreSelfTeamScore,scoreSelfTeamBags,scoreOtherTeamScore,scoreOtherTeamBags,tricksTaken,scoreChange,bagsChange,finalBags,winner,finalScore
ObjectId(59fe2d8ef57e7a65e3a925e5),0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,i6Y1J0RIVNJu14nH8iUuZssC1rkpCG,wzMMujQpIv,1,randFromNumberOfSpades,4,0,2,3,4,0,0,0,0,4,-13,0,0,1,-61
ObjectId(59fe2d94f57e7a65e3a9261a),0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,i6Y1J0RIVNJu14nH8iUuZssC1rkpCG,xNwIMAGpuH,2,randFromNumberOfSpades,1,5,,,,-13,0,6,1,2,8,0,0,1,-61
ObjectId(59fe2d94f57e7a65e3a9261b),1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,i6Y1J0RIVNJu14nH8iUuZssC1rkpCG,o63fwWfvhq,2,randFromNumberOfSpades,2,4,5,,,6,1,-13,0,1,5,0,1,0,-76
ObjectId(59fe2d94f57e7a65e3a9261c),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,i6Y1J0RIVNJu14nH8iUuZssC1rkpCG,wzMMujQpIv,2,randFromNumberOfSpades,3,3,4,5,,-13,0,6,1,6,8,0,0,1,-61
ObjectId(59fe2d94f57e7a65e3a9261d),0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,i6Y1J0RIVNJu14nH8iUuZssC1rkpCG,GwA4JTnxJo,2,randFromNumberOfSpades,4,1,3,4,5,6,1,-13,0,4,5,0,1,0,-76
ObjectId(59fe2d9af57e7a65e3a92652),1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,i6Y1J0RIVNJu14nH8iUuZssC1rkpCG,o63fwWfvhq,3,randFromNumberOfSpades,1,2,,,,11,1,-5,0,2,-5,0,1,0,-76
ObjectId(59fe2d9af57e7a65e3a92653),0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,i6Y1J0RIVNJu14nH8iUuZssC1rkpCG,wzMMujQpIv,3,randFromNumberOfSpades,2,5,2,,,-5,0,11,1,6,-12,0,0,1,-61
ObjectId(59fe2d9af57e7a65e3a92654),0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,i6Y1J0RIVNJu14nH8iUuZssC1rkpCG,GwA4JTnxJo,3,randFromNumberOfSpades,3,3,5,2,,11,1,-5,0,2,-5,0,1,0,-76
ObjectId(59fe2d9af57e7a65e3a92655),0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,i6Y1J0RIVNJu14nH8iUuZssC1rkpCG,xNwIMAGpuH,3,randFromNumberOfSpades,4,7,3,5,2,-5,0,11,1,3,-12,0,0,1,-61
ObjectId(59fe2da0f57e7a65e3a9268a),0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,i6Y1J0RIVNJu14nH8iUuZssC1rkpCG,wzMMujQpIv,4,randFromNumberOfSpades,1,2,,,,-17,0,6,1,1,6,0,0,1,-61
ObjectId(59fe2da0f57e7a65e3a9268b),0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,i6Y1J0RIVNJu14nH8iUuZssC1rkpCG,GwA4JTnxJo,4,randFromNumberOfSpades,2,5,2,,,6,1,-17,0,2,-10,0,1,0,-76
ObjectId(59fe2da0f57e7a65e3a9268c),1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,i6Y1J0RIVNJu14nH8iUuZssC1rkpCG,xNwIMAGpuH,4,randFromNumberOfSpades,3,4,5,2,,-17,0,6,1,5,6,0,0,1,-61
ObjectId(59fe2da0f57e7a65e3a9268d),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,i6Y1J0RIVNJu14nH8iUuZssC1rkpCG,o63fwWfvhq,4,randFromNumberOfSpades,4,5,4,5,2,6,1,-17,0,5,-10,0,1,0,-76
ObjectId(59fe2da6f57e7a65e3a926c2),1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,i6Y1J0RIVNJu14nH8iUuZssC1rkpCG,GwA4JTnxJo,5,randFromNumberOfSpades,1,5,,,,-4,1,-11,0,2,-9,0,1,0,-76
ObjectId(59fe2da6f57e7a65e3a926c3),0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,i6Y1J0RIVNJu14nH8iUuZssC1rkpCG,xNwIMAGpuH,5,randFromNumberOfSpades,2,8,5,,,-11,0,-4,1,7,10,0,0,1,-61
ObjectId(59fe2da6f57e7a65e3a926c4),0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,i6Y1J0RIVNJu14nH8iUuZssC1rkpCG,o63fwWfvhq,5,randFromNumberOfSpades,3,4,8,5,,-4,1,-11,0,1,-9,0,1,0,-76
ObjectId(59fe2da6f57e7a65e3a926c5),0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,i6Y1J0RIVNJu14nH8iUuZssC1rkpCG,wzMMujQpIv,5,randFromNumberOfSpades,4,2,4,8,5,-11,0,-4,1,3,10,0,0,1,-61
ObjectId(59fe2dacf57e7a65e3a926fa),1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,i6Y1J0RIVNJu14nH8iUuZssC1rkpCG,xNwIMAGpuH,6,randFromNumberOfSpades,1,0,,,,-1,0,-13,1,1,-13,0,0,1,-61
ObjectId(59fe2dacf57e7a65e3a926fb),0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,i6Y1J0RIVNJu14nH8iUuZssC1rkpCG,o63fwWfvhq,6,randFromNumberOfSpades,2,8,Nil,,,-13,1,-1,0,1,-16,0,1,0,-76
ObjectId(59fe2dadf57e7a65e3a926fc),0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,i6Y1J0RIVNJu14nH8iUuZssC1rkpCG,wzMMujQpIv,6,randFromNumberOfSpades,3,3,8,Nil,,-1,0,-13,1,2,-13,0,0,1,-61
ObjectId(59fe2dadf57e7a65e3a926fd),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,i6Y1J0RIVNJu14nH8iUuZssC1rkpCG,GwA4JTnxJo,6,randFromNumberOfSpades,4,8,3,8,Nil,-13,1,-1,0,9,-16,0,1,0,-76
ObjectId(59fe2db3f57e7a65e3a92732),0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,i6Y1J0RIVNJu14nH8iUuZssC1rkpCG,o63fwWfvhq,7,randFromNumberOfSpades,1,6,,,,-29,1,-14,0,3,-10,0,1,0,-76
ObjectId(59fe2db3f57e7a65e3a92733),0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,i6Y1J0RIVNJu14nH8iUuZssC1rkpCG,wzMMujQpIv,7,randFromNumberOfSpades,2,2,6,,,-14,0,-29,1,2,-7,0,0,1,-61
ObjectId(59fe2db3f57e7a65e3a92734),1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,i6Y1J0RIVNJu14nH8iUuZssC1rkpCG,GwA4JTnxJo,7,randFromNumberOfSpades,3,4,2,6,,-29,1,-14,0,5,-10,0,1,0,-76
ObjectId(59fe2db3f57e7a65e3a92735),0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,i6Y1J0RIVNJu14nH8iUuZssC1rkpCG,xNwIMAGpuH,7,randFromNumberOfSpades,4,5,4,2,6,-14,0,-29,1,3,-7,0,0,1,-61
ObjectId(59fe2db9f57e7a65e3a9276a),0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,i6Y1J0RIVNJu14nH8iUuZssC1rkpCG,wzMMujQpIv,8,randFromNumberOfSpades,1,0,,,,-21,0,-39,1,2,-18,0,0,1,-61
ObjectId(59fe2db9f57e7a65e3a9276b),0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,i6Y1J0RIVNJu14nH8iUuZssC1rkpCG,GwA4JTnxJo,8,randFromNumberOfSpades,2,6,Nil,,,-39,1,-21,0,5,-16,0,1,0,-76
ObjectId(59fe2db9f57e7a65e3a9276c),0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,i6Y1J0RIVNJu14nH8iUuZssC1rkpCG,xNwIMAGpuH,8,randFromNumberOfSpades,3,8,6,Nil,,-21,0,-39,1,3,-18,0,0,1,-61
ObjectId(59fe2db9f57e7a65e3a9276d),1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,i6Y1J0RIVNJu14nH8iUuZssC1rkpCG,o63fwWfvhq,8,randFromNumberOfSpades,4,0,8,6,Nil,-39,1,-21,0,3,-16,0,1,0,-76
ObjectId(59fe2dbff57e7a65e3a927a2),0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,i6Y1J0RIVNJu14nH8iUuZssC1rkpCG,GwA4JTnxJo,9,randFromNumberOfSpades,1,3,,,,-55,1,-39,0,2,-13,0,1,0,-76
ObjectId(59fe2dbff57e7a65e3a927a3),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,i6Y1J0RIVNJu14nH8iUuZssC1rkpCG,xNwIMAGpuH,9,randFromNumberOfSpades,2,8,3,,,-39,0,-55,1,4,-10,0,0,1,-61
ObjectId(59fe2dbff57e7a65e3a927a4),0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,i6Y1J0RIVNJu14nH8iUuZssC1rkpCG,o63fwWfvhq,9,randFromNumberOfSpades,3,0,8,3,,-55,1,-39,0,5,-13,0,1,0,-76
ObjectId(59fe2dbff57e7a65e3a927a5),0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,i6Y1J0RIVNJu14nH8iUuZssC1rkpCG,wzMMujQpIv,9,randFromNumberOfSpades,4,2,Nil,8,3,-39,0,-55,1,2,-10,0,0,1,-61
ObjectId(59fe2dc5f57e7a65e3a927da),0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,i6Y1J0RIVNJu14nH8iUuZssC1rkpCG,xNwIMAGpuH,10,randFromNumberOfSpades,1,6,,,,-49,0,-68,1,6,-12,0,0,1,-61
ObjectId(59fe2dc5f57e7a65e3a927db),1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,i6Y1J0RIVNJu14nH8iUuZssC1rkpCG,o63fwWfvhq,10,randFromNumberOfSpades,2,4,6,,,-68,1,-49,0,3,-8,0,1,0,-76
ObjectId(59fe2dc5f57e7a65e3a927dc),0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,i6Y1J0RIVNJu14nH8iUuZssC1rkpCG,wzMMujQpIv,10,randFromNumberOfSpades,3,6,4,6,,-49,0,-68,1,2,-12,0,0,1,-61
ObjectId(59fe2dc5f57e7a65e3a927dd),0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,i6Y1J0RIVNJu14nH8iUuZssC1rkpCG,GwA4JTnxJo,10,randFromNumberOfSpades,4,4,6,4,6,-68,1,-49,0,2,-8,0,1,0,-76
ObjectId(59fe2dcbf57e7a65e3a92812),0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,xH5lttmNU3gjwutbkYULOg6PpaRVdu,D97TyRJILf,1,randFromNumberOfSpades,1,5,,,,0,0,0,0,3,-6,0,,,
ObjectId(59fe2dcbf57e7a65e3a92813),1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,xH5lttmNU3gjwutbkYULOg6PpaRVdu,qSaTVFNCD9,1,randFromNumberOfSpades,2,8,5,,,0,0,0,0,5,-14,0,,,
ObjectId(59fe2dcbf57e7a65e3a92814),0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,xH5lttmNU3gjwutbkYULOg6PpaRVdu,euvN70YrRk,1,randFromNumberOfSpades,3,1,8,5,,0,0,0,0,2,-6,0,,,
ObjectId(59fe2dcbf57e7a65e3a92815),0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,xH5lttmNU3gjwutbkYULOg6PpaRVdu,qENmqzUV6P,1,randFromNumberOfSpades,4,6,1,8,5,0,0,0,0,2,-14,0,,,
ObjectId(59fe2dd1f57e7a65e3a9284a),0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,xH5lttmNU3gjwutbkYULOg6PpaRVdu,qSaTVFNCD9,2,randFromNumberOfSpades,1,4,,,,-14,0,-6,0,8,5,5,,,
ObjectId(59fe2dd1f57e7a65e3a9284b),1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,xH5lttmNU3gjwutbkYULOg6PpaRVdu,euvN70YrRk,2,randFromNumberOfSpades,2,1,4,,,-6,0,-14,0,0,2,1,,,
ObjectId(59fe2dd1f57e7a65e3a9284c),0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,xH5lttmNU3gjwutbkYULOg6PpaRVdu,qENmqzUV6P,2,randFromNumberOfSpades,3,1,1,4,,-14,0,-6,0,2,5,5,,,
ObjectId(59fe2dd1f57e7a65e3a9284d),0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,xH5lttmNU3gjwutbkYULOg6PpaRVdu,D97TyRJILf,2,randFromNumberOfSpades,4,1,1,1,4,-6,0,-14,0,3,2,1,,,
ObjectId(59fe2dd7f57e7a65e3a92882),0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,xH5lttmNU3gjwutbkYULOg6PpaRVdu,euvN70YrRk,3,randFromNumberOfSpades,1,2,,,,-4,1,-9,5,4,6,1,,,
ObjectId(59fe2dd7f57e7a65e3a92883),0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,xH5lttmNU3gjwutbkYULOg6PpaRVdu,qENmqzUV6P,3,randFromNumberOfSpades,2,3,2,,,-9,5,-4,1,2,4,2,,,
ObjectId(59fe2dd7f57e7a65e3a92884),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,xH5lttmNU3gjwutbkYULOg6PpaRVdu,D97TyRJILf,3,randFromNumberOfSpades,3,4,3,2,,-4,1,-9,5,3,6,1,,,
ObjectId(59fe2dd7f57e7a65e3a92885),1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,xH5lttmNU3gjwutbkYULOg6PpaRVdu,qSaTVFNCD9,3,randFromNumberOfSpades,4,1,4,3,2,-9,5,-4,1,4,4,2,,,
ObjectId(59fe2dddf57e7a65e3a928ba),0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,xH5lttmNU3gjwutbkYULOg6PpaRVdu,qENmqzUV6P,4,randFromNumberOfSpades,1,2,,,,-5,7,2,2,3,6,1,,,
ObjectId(59fe2ddef57e7a65e3a928bb),0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,xH5lttmNU3gjwutbkYULOg6PpaRVdu,D97TyRJILf,4,randFromNumberOfSpades,2,5,2,,,2,2,-5,7,3,6,0,,,
ObjectId(59fe2ddef57e7a65e3a928bc),0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,xH5lttmNU3gjwutbkYULOg6PpaRVdu,qSaTVFNCD9,4,randFromNumberOfSpades,3,4,5,2,,-5,7,2,2,4,6,1,,,
ObjectId(59fe2ddef57e7a65e3a928bd),1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,xH5lttmNU3gjwutbkYULOg6PpaRVdu,euvN70YrRk,4,randFromNumberOfSpades,4,1,4,5,2,2,2,-5,7,3,6,0,,,
ObjectId(59fe2de3f57e7a65e3a928f2),0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,xH5lttmNU3gjwutbkYULOg6PpaRVdu,D97TyRJILf,5,randFromNumberOfSpades,1,3,,,,8,2,1,8,,,,,,
ObjectId(59fe2de4f57e7a65e3a928f3),0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,xH5lttmNU3gjwutbkYULOg6PpaRVdu,qSaTVFNCD9,5,randFromNumberOfSpades,2,2,3,,,1,8,8,2,,,,,,
ObjectId(59fe2de4f57e7a65e3a928f4),0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,xH5lttmNU3gjwutbkYULOg6PpaRVdu,euvN70YrRk,5,randFromNumberOfSpades,3,2,2,3,,8,2,1,8,,,,,,
ObjectId(59fe2de4f57e7a65e3a928f5),1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,xH5lttmNU3gjwutbkYULOg6PpaRVdu,qENmqzUV6P,5,randFromNumberOfSpades,4,1,2,2,3,1,8,8,2,,,,,,
ObjectId(59fe2e2cf57e7a66c03ab95b),0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,qkN6fYUUgRNJlHsViPTMHkraWdlTRz,NYl0xWV14v,1,randFromNumberOfSpades,1,6,,,,0,0,0,0,3,-16,0,2,0,-50
ObjectId(59fe2e2cf57e7a66c03ab95c),0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,qkN6fYUUgRNJlHsViPTMHkraWdlTRz,IfiCG7K9yl,1,randFromNumberOfSpades,2,2,6,,,0,0,0,0,2,-8,0,8,1,9
ObjectId(59fe2e2cf57e7a66c03ab95d),1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,qkN6fYUUgRNJlHsViPTMHkraWdlTRz,143SS0g39T,1,randFromNumberOfSpades,3,0,2,6,,0,0,0,0,4,-16,0,2,0,-50
ObjectId(59fe2e2cf57e7a66c03ab95e),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,qkN6fYUUgRNJlHsViPTMHkraWdlTRz,7pf0Ko4yat,1,randFromNumberOfSpades,4,6,Nil,2,6,0,0,0,0,3,-8,0,8,1,9
ObjectId(59fe2e4af57e7a66c03ab993),1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,qkN6fYUUgRNJlHsViPTMHkraWdlTRz,IfiCG7K9yl,2,randFromNumberOfSpades,1,3,,,,-8,0,-16,0,2,8,1,8,1,9
ObjectId(59fe2e4bf57e7a66c03ab994),0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,qkN6fYUUgRNJlHsViPTMHkraWdlTRz,143SS0g39T,2,randFromNumberOfSpades,2,0,3,,,-16,0,-8,0,3,-12,0,2,0,-50
ObjectId(59fe2e4bf57e7a66c03ab995),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,qkN6fYUUgRNJlHsViPTMHkraWdlTRz,7pf0Ko4yat,2,randFromNumberOfSpades,3,5,Nil,3,,-8,0,-16,0,7,8,1,8,1,9
