_id,card1,card2,card3,card4,card5,card6,card7,card8,card9,card10,card11,card12,card13,card14,card15,card16,card17,card18,card19,card20,card21,card22,card23,card24,card25,card26,card27,card28,card29,card30,card31,card32,card33,card34,card35,card36,card37,card38,card39,card40,card41,card42,card43,card44,card45,card46,card47,card48,card49,card50,card51,card52,gameId,playerId,handNumber,strategy,bidSelfOrder,bidSelfBid,bidRightBid,bidPartnerBid,bidLeftBid,scoreSelfTeamScore,scoreSelfTeamBags,scoreOtherTeamScore,scoreOtherTeamBags,tricksTaken,scoreChange,bagsChange,finalBags,winner,finalScore,learningVersion
ObjectId(5a1207b4e10a9b00012aa38f),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,F7OECXuwqxYMtlYoywivRGZkv6wybd,YN4iF3gOY0,4,nn,2,3,3,,,4,1,16,2,5,6,2,4,,54,0.2
ObjectId(5a1207b4e10a9b00012aa390),0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,F7OECXuwqxYMtlYoywivRGZkv6wybd,Buyal0QlHz,4,nn,3,3,3,3,,16,2,4,1,2,-6,0,0,,40,0.2
ObjectId(5a1207b4e10a9b00012aa391),0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,F7OECXuwqxYMtlYoywivRGZkv6wybd,8EHTxNn67e,4,nn,4,3,3,3,3,4,1,16,2,3,6,2,4,,54,0.2
ObjectId(5a1207b7e10a9b00012aa3c6),0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,F7OECXuwqxYMtlYoywivRGZkv6wybd,YN4iF3gOY0,5,nn,1,2,,,,10,3,10,2,3,5,0,4,,54,0.2
ObjectId(5a1207b7e10a9b00012aa3c7),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,F7OECXuwqxYMtlYoywivRGZkv6wybd,Buyal0QlHz,5,nn,2,3,2,,,10,2,10,3,6,6,2,0,,40,0.2
ObjectId(5a1207b7e10a9b00012aa3c8),1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,F7OECXuwqxYMtlYoywivRGZkv6wybd,8EHTxNn67e,5,nn,3,3,3,2,,10,3,10,2,2,5,0,4,,54,0.2
ObjectId(5a1207b8e10a9b00012aa3c9),0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,F7OECXuwqxYMtlYoywivRGZkv6wybd,kf7TnctJrF,5,nn,4,3,3,3,2,10,2,10,3,2,6,2,0,,40,0.2
ObjectId(5a1207bae10a9b00012aa3fe),1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,F7OECXuwqxYMtlYoywivRGZkv6wybd,Buyal0QlHz,6,nn,1,3,,,,16,4,15,3,4,4,4,0,,40,0.2
ObjectId(5a1207bbe10a9b00012aa3ff),0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,F7OECXuwqxYMtlYoywivRGZkv6wybd,8EHTxNn67e,6,nn,2,3,3,,,15,3,16,4,3,-6,0,4,,54,0.2
ObjectId(5a1207bbe10a9b00012aa400),0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,F7OECXuwqxYMtlYoywivRGZkv6wybd,kf7TnctJrF,6,nn,3,1,3,3,,16,4,15,3,4,4,4,0,,40,0.2
ObjectId(5a1207bbe10a9b00012aa401),0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,F7OECXuwqxYMtlYoywivRGZkv6wybd,YN4iF3gOY0,6,nn,4,3,1,3,3,15,3,16,4,2,-6,0,4,,54,0.2
ObjectId(5a1207bee10a9b00012aa436),1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,F7OECXuwqxYMtlYoywivRGZkv6wybd,8EHTxNn67e,7,nn,1,3,,,,9,3,20,8,4,6,1,4,,54,0.2
ObjectId(5a1207bee10a9b00012aa437),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,F7OECXuwqxYMtlYoywivRGZkv6wybd,kf7TnctJrF,7,nn,2,3,3,,,20,8,9,3,2,6,0,0,,40,0.2
ObjectId(5a1207bee10a9b00012aa438),0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,F7OECXuwqxYMtlYoywivRGZkv6wybd,YN4iF3gOY0,7,nn,3,3,3,3,,9,3,20,8,3,6,1,4,,54,0.2
ObjectId(5a1207bee10a9b00012aa439),0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,F7OECXuwqxYMtlYoywivRGZkv6wybd,Buyal0QlHz,7,nn,4,3,3,3,3,20,8,9,3,4,6,0,0,,40,0.2
ObjectId(5a1207c1e10a9b00012aa46e),0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,F7OECXuwqxYMtlYoywivRGZkv6wybd,kf7TnctJrF,8,nn,1,3,,,,26,8,15,4,4,6,3,0,,40,0.2
ObjectId(5a1207c1e10a9b00012aa46f),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,F7OECXuwqxYMtlYoywivRGZkv6wybd,YN4iF3gOY0,8,nn,2,3,3,,,15,4,26,8,1,-6,0,4,,54,0.2
ObjectId(5a1207c1e10a9b00012aa470),0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,F7OECXuwqxYMtlYoywivRGZkv6wybd,Buyal0QlHz,8,nn,3,3,3,3,,26,8,15,4,5,6,3,0,,40,0.2
ObjectId(5a1207c1e10a9b00012aa471),0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,F7OECXuwqxYMtlYoywivRGZkv6wybd,8EHTxNn67e,8,nn,4,3,3,3,3,15,4,26,8,3,-6,0,4,,54,0.2
ObjectId(5a1207c4e10a9b00012aa4a6),0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,F7OECXuwqxYMtlYoywivRGZkv6wybd,YN4iF3gOY0,9,nn,1,3,,,,9,4,22,1,4,4,3,4,,54,0.2
ObjectId(5a1207c4e10a9b00012aa4a7),0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,F7OECXuwqxYMtlYoywivRGZkv6wybd,Buyal0QlHz,9,nn,2,4,3,,,22,1,9,4,3,-7,0,0,,40,0.2
ObjectId(5a1207c4e10a9b00012aa4a8),0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,F7OECXuwqxYMtlYoywivRGZkv6wybd,8EHTxNn67e,9,nn,3,1,4,3,,9,4,22,1,3,4,3,4,,54,0.2
ObjectId(5a1207c4e10a9b00012aa4a9),1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,F7OECXuwqxYMtlYoywivRGZkv6wybd,kf7TnctJrF,9,nn,4,3,1,4,3,22,1,9,4,3,-7,0,0,,40,0.2
ObjectId(5a1207c7e10a9b00012aa4de),0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,F7OECXuwqxYMtlYoywivRGZkv6wybd,Buyal0QlHz,10,nn,1,3,,,,15,1,13,7,2,6,2,0,,40,0.2
ObjectId(5a1207c7e10a9b00012aa4df),1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,F7OECXuwqxYMtlYoywivRGZkv6wybd,8EHTxNn67e,10,nn,2,3,3,,,13,7,15,1,2,-6,0,4,,54,0.2
ObjectId(5a1207c7e10a9b00012aa4e0),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,F7OECXuwqxYMtlYoywivRGZkv6wybd,kf7TnctJrF,10,nn,3,3,3,3,,15,1,13,7,6,6,2,0,,40,0.2
ObjectId(5a1207c7e10a9b00012aa4e1),0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,F7OECXuwqxYMtlYoywivRGZkv6wybd,YN4iF3gOY0,10,nn,4,3,3,3,3,13,7,15,1,3,-6,0,4,,54,0.2
ObjectId(5a1207cbe10a9b00012aa516),0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,F7OECXuwqxYMtlYoywivRGZkv6wybd,8EHTxNn67e,11,nn,1,3,,,,7,7,21,3,8,7,3,4,,54,0.2
ObjectId(5a1207cbe10a9b00012aa517),0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,F7OECXuwqxYMtlYoywivRGZkv6wybd,kf7TnctJrF,11,nn,2,3,3,,,21,3,7,7,3,-6,0,0,,40,0.2
ObjectId(5a1207cbe10a9b00012aa518),1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,F7OECXuwqxYMtlYoywivRGZkv6wybd,YN4iF3gOY0,11,nn,3,4,3,3,,7,7,21,3,2,7,3,4,,54,0.2
ObjectId(5a1207cbe10a9b00012aa519),0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,F7OECXuwqxYMtlYoywivRGZkv6wybd,Buyal0QlHz,11,nn,4,3,4,3,3,21,3,7,7,0,-6,0,0,,40,0.2
ObjectId(5a1207cee10a9b00012aa54e),0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,F7OECXuwqxYMtlYoywivRGZkv6wybd,kf7TnctJrF,12,nn,1,1,,,,15,3,4,0,2,4,1,0,,40,0.2
ObjectId(5a1207cee10a9b00012aa54f),0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,F7OECXuwqxYMtlYoywivRGZkv6wybd,YN4iF3gOY0,12,nn,2,3,1,,,4,0,15,3,3,6,2,4,,54,0.2
ObjectId(5a1207cee10a9b00012aa550),1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,F7OECXuwqxYMtlYoywivRGZkv6wybd,Buyal0QlHz,12,nn,3,3,3,1,,15,3,4,0,3,4,1,0,,40,0.2
ObjectId(5a1207cee10a9b00012aa551),0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,F7OECXuwqxYMtlYoywivRGZkv6wybd,8EHTxNn67e,12,nn,4,3,3,3,1,4,0,15,3,5,6,2,4,,54,0.2
ObjectId(5a1207d1e10a9b00012aa586),0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,F7OECXuwqxYMtlYoywivRGZkv6wybd,YN4iF3gOY0,13,nn,1,3,,,,10,2,19,4,0,-6,0,4,,54,0.2
ObjectId(5a1207d1e10a9b00012aa587),0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,F7OECXuwqxYMtlYoywivRGZkv6wybd,Buyal0QlHz,13,nn,2,4,3,,,19,4,10,2,9,7,4,0,,40,0.2
ObjectId(5a1207d1e10a9b00012aa588),1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,F7OECXuwqxYMtlYoywivRGZkv6wybd,8EHTxNn67e,13,nn,3,3,4,3,,10,2,19,4,2,-6,0,4,,54,0.2
ObjectId(5a1207d1e10a9b00012aa589),0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,F7OECXuwqxYMtlYoywivRGZkv6wybd,kf7TnctJrF,13,nn,4,3,3,4,3,19,4,10,2,2,7,4,0,,40,0.2
ObjectId(5a1207d4e10a9b00012aa5be),0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,F7OECXuwqxYMtlYoywivRGZkv6wybd,Buyal0QlHz,14,nn,1,3,,,,26,8,4,2,4,-6,0,0,,40,0.2
ObjectId(5a1207d4e10a9b00012aa5bf),0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,F7OECXuwqxYMtlYoywivRGZkv6wybd,8EHTxNn67e,14,nn,2,3,3,,,4,2,26,8,5,6,3,4,,54,0.2
ObjectId(5a1207d4e10a9b00012aa5c0),0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,F7OECXuwqxYMtlYoywivRGZkv6wybd,kf7TnctJrF,14,nn,3,3,3,3,,26,8,4,2,0,-6,0,0,,40,0.2
ObjectId(5a1207d5e10a9b00012aa5c1),1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,F7OECXuwqxYMtlYoywivRGZkv6wybd,YN4iF3gOY0,14,nn,4,3,3,3,3,4,2,26,8,4,6,3,4,,54,0.2
ObjectId(5a1207d8e10a9b00012aa5f6),0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,F7OECXuwqxYMtlYoywivRGZkv6wybd,8EHTxNn67e,15,nn,1,3,,,,10,5,20,8,4,6,1,4,,54,0.2
ObjectId(5a1207d8e10a9b00012aa5f7),1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,F7OECXuwqxYMtlYoywivRGZkv6wybd,kf7TnctJrF,15,nn,2,3,3,,,20,8,10,5,5,6,0,0,,40,0.2
ObjectId(5a1207d8e10a9b00012aa5f8),0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,F7OECXuwqxYMtlYoywivRGZkv6wybd,YN4iF3gOY0,15,nn,3,3,3,3,,10,5,20,8,3,6,1,4,,54,0.2
ObjectId(5a1207d8e10a9b00012aa5f9),0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,F7OECXuwqxYMtlYoywivRGZkv6wybd,Buyal0QlHz,15,nn,4,3,3,3,3,20,8,10,5,1,6,0,0,,40,0.2
ObjectId(5a1207dee10a9b00012aa62e),0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,F7OECXuwqxYMtlYoywivRGZkv6wybd,kf7TnctJrF,16,nn,1,3,,,,26,8,16,6,5,4,2,0,,40,0.2
ObjectId(5a1207dee10a9b00012aa62f),1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,F7OECXuwqxYMtlYoywivRGZkv6wybd,YN4iF3gOY0,16,nn,2,3,3,,,16,6,26,8,4,6,1,4,,54,0.2
ObjectId(5a1207dee10a9b00012aa630),0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,F7OECXuwqxYMtlYoywivRGZkv6wybd,Buyal0QlHz,16,nn,3,1,3,3,,26,8,16,6,1,4,2,0,,40,0.2
ObjectId(5a1207dee10a9b00012aa631),0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,F7OECXuwqxYMtlYoywivRGZkv6wybd,8EHTxNn67e,16,nn,4,3,1,3,3,16,6,26,8,3,6,1,4,,54,0.2
ObjectId(5a1207e3e10a9b00012aa666),0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,F7OECXuwqxYMtlYoywivRGZkv6wybd,YN4iF3gOY0,17,nn,1,3,,,,22,7,20,0,5,6,0,4,,54,0.2
ObjectId(5a1207e3e10a9b00012aa667),0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,F7OECXuwqxYMtlYoywivRGZkv6wybd,Buyal0QlHz,17,nn,2,3,3,,,20,0,22,7,2,-8,0,0,,40,0.2
ObjectId(5a1207e3e10a9b00012aa668),0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,F7OECXuwqxYMtlYoywivRGZkv6wybd,8EHTxNn67e,17,nn,3,3,3,3,,22,7,20,0,1,6,0,4,,54,0.2
ObjectId(5a1207e3e10a9b00012aa669),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,F7OECXuwqxYMtlYoywivRGZkv6wybd,kf7TnctJrF,17,nn,4,5,3,3,3,20,0,22,7,5,-8,0,0,,40,0.2
ObjectId(5a1207ebe10a9b00012aa69e),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,F7OECXuwqxYMtlYoywivRGZkv6wybd,Buyal0QlHz,18,nn,1,1,,,,12,0,28,7,3,4,3,0,,40,0.2
ObjectId(5a1207ebe10a9b00012aa69f),0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,F7OECXuwqxYMtlYoywivRGZkv6wybd,8EHTxNn67e,18,nn,2,3,1,,,28,7,12,0,4,6,0,4,,54,0.2
ObjectId(5a1207ebe10a9b00012aa6a0),0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,F7OECXuwqxYMtlYoywivRGZkv6wybd,kf7TnctJrF,18,nn,3,3,3,1,,12,0,28,7,4,4,3,0,,40,0.2
ObjectId(5a1207ebe10a9b00012aa6a1),0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,F7OECXuwqxYMtlYoywivRGZkv6wybd,YN4iF3gOY0,18,nn,4,3,3,3,1,28,7,12,0,2,6,0,4,,54,0.2
ObjectId(5a1207f4e10a9b00012aa6d6),0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,F7OECXuwqxYMtlYoywivRGZkv6wybd,8EHTxNn67e,19,nn,1,1,,,,34,7,16,3,1,4,1,4,,54,0.2
ObjectId(5a1207f4e10a9b00012aa6d7),0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,F7OECXuwqxYMtlYoywivRGZkv6wybd,kf7TnctJrF,19,nn,2,3,1,,,16,3,34,7,5,6,2,0,,40,0.2
ObjectId(5a1207f4e10a9b00012aa6d8),0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,F7OECXuwqxYMtlYoywivRGZkv6wybd,YN4iF3gOY0,19,nn,3,3,3,1,,34,7,16,3,4,4,1,4,,54,0.2
ObjectId(5a1207f4e10a9b00012aa6d9),1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,F7OECXuwqxYMtlYoywivRGZkv6wybd,Buyal0QlHz,19,nn,4,3,3,3,1,16,3,34,7,3,6,2,0,,40,0.2
ObjectId(5a1207f7e10a9b00012aa70e),0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,F7OECXuwqxYMtlYoywivRGZkv6wybd,kf7TnctJrF,20,nn,1,3,,,,22,5,38,8,6,6,1,0,,40,0.2
ObjectId(5a1207f7e10a9b00012aa70f),0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,F7OECXuwqxYMtlYoywivRGZkv6wybd,YN4iF3gOY0,20,nn,2,1,3,,,38,8,22,5,3,4,2,4,,54,0.2
ObjectId(5a1207f7e10a9b00012aa710),1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,F7OECXuwqxYMtlYoywivRGZkv6wybd,Buyal0QlHz,20,nn,3,3,1,3,,22,5,38,8,1,6,1,0,,40,0.2
ObjectId(5a1207f7e10a9b00012aa711),0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,F7OECXuwqxYMtlYoywivRGZkv6wybd,8EHTxNn67e,20,nn,4,3,3,1,3,38,8,22,5,3,4,2,4,,54,0.2
